customerID,churn_prediction,churn_probability,risk_level,estimated_ltv,ltv_segment,retention_priority
9571-EDEBV,No,0.14126962423324585,Low,8020.715018832684,High,Monitor
3520-FJGCV,No,0.015995511785149574,Low,10766.373728951812,High,Monitor
6563-VRERX,No,0.020536893978714943,Low,921.9232798084618,Medium,Low
0259-GBZSH,Yes,0.8537117838859558,High,171.3,Low,Medium
6122-EFVKN,No,0.020661449059844017,Low,1698.2724767066538,Medium,Low
2805-EDJPQ,No,0.14475513994693756,Low,6609.728097483516,High,Monitor
6862-CQUMB,No,0.2982434928417206,Low,3960.3328020274635,High,Monitor
7156-MXBJE,No,0.11458266526460648,Low,4563.488182231784,High,Monitor
6158-HDPXZ,No,0.49988171458244324,Medium,101.41799121201039,Low,Low
9601-BRXPO,Yes,0.5494572520256042,Medium,2623.75,Medium,Medium
2863-IMQDR,No,0.033007025718688965,Low,7549.232083463669,High,Monitor
5686-CMAWK,No,0.09850287437438965,Low,2413.2085077762604,Medium,Low
5651-CRHKQ,No,0.07305489480495453,Low,4493.032016813755,High,Monitor
6905-NIQIN,No,0.4612783193588257,Medium,50.65,Low,Low
8204-YJCLA,No,0.005784917622804642,Low,6211.803296113014,High,Monitor
5167-ZFFMM,Yes,0.8572468757629395,High,90.85,Low,Medium
6583-SZVGP,No,0.2640314996242523,Low,7098.196677374839,High,Monitor
4895-TMWIR,No,0.1813875287771225,Low,219.45,Low,Low
0533-BNWKF,No,0.43148958683013916,Medium,4699.75,High,High
1708-PBBOA,No,0.11224125325679779,Low,2882.757496610284,Medium,Low
8782-LKFPK,No,0.2756483554840088,Low,4370.488331985474,High,Monitor
5522-JBWMO,No,0.47368574142456055,Medium,182.94696426391602,Low,Low
3597-MVHJT,Yes,0.5305709838867188,Medium,2850.4644836425778,Medium,Medium
9774-NRNAU,No,0.1318267285823822,Low,2731.326560497284,Medium,Low
0224-RLWWD,Yes,0.5596843361854553,Medium,205.63590344190595,Low,Low
9967-ATRFS,No,0.12582525610923767,Low,482.47646442055697,Low,Low
3951-NJCVI,Yes,0.5142243504524231,Medium,4269.137852936983,High,High
2977-CEBSX,No,0.017147481441497803,Low,8067.440863108634,High,Monitor
0177-PXBAT,No,0.34150245785713196,Medium,4060.9132792890073,High,High
6599-CEBNN,No,0.36215195059776306,Medium,2514.3,Medium,Medium
2519-ERQOJ,No,0.21052293479442596,Low,2060.432686561346,Medium,Low
5876-QMYLD,No,0.0179954394698143,Low,697.4202972635627,Low,Low
2277-AXSDC,No,0.02844849042594433,Low,862.2577077690512,Low,Low
9442-JTWDL,No,0.03547530993819237,Low,452.6146404288709,Low,Low
0979-PHULV,Yes,0.5692741870880127,Medium,6862.05,High,High
3067-SVMTC,No,0.01912475749850273,Low,4459.171112670004,High,Monitor
5495-GPSRW,No,0.019364522770047188,Low,857.6444536343216,Low,Low
7606-BPHHN,No,0.0030181475449353456,Low,1899.3657762866467,Medium,Low
4742-DRORA,No,0.05947277322411537,Low,6800.715569213033,High,Monitor
0111-KLBQG,No,0.3831802010536194,Medium,3354.101320666075,High,High
4800-VHZKI,Yes,0.5231069922447205,Medium,19.9,Low,Low
7989-CHGTL,No,0.4371519386768341,Medium,19.6,Low,Low
0334-GDDSO,Yes,0.8048349618911743,High,244.04999999999998,Low,Medium
4163-NCJAK,No,0.0342523455619812,Low,1408.0503618121147,Medium,Low
5233-AOZUF,Yes,0.5009864568710327,Medium,2397.9563903450967,Medium,Medium
5973-EJGDP,No,0.2817178964614868,Low,4831.301650464535,High,Monitor
1996-DBMUS,No,0.20951971411705017,Low,3726.284593185783,High,Monitor
7916-VCCPB,No,0.2685045301914215,Low,1493.4922589808702,Medium,Low
4686-GEFRM,No,0.05438634380698204,Low,9148.96962879002,High,Monitor
5249-QYHEX,No,0.0158536396920681,Low,1577.7639136552812,Medium,Low
0578-SKVMF,No,0.3870648741722107,Medium,1832.6,Medium,Medium
5564-NEMQO,Yes,0.8012129068374634,High,75.3,Low,Medium
2233-FAGXV,No,0.1305285394191742,Low,248.2689389526844,Low,Low
5605-IYGFG,Yes,0.5311328172683716,Medium,685.4522362828254,Low,Low
7663-ZTEGJ,No,0.12677572667598724,Low,3969.5824081927535,High,Monitor
3935-TBRZZ,No,0.028413105756044388,Low,1430.437398184836,Medium,Low
8111-BKVDS,No,0.19255076348781586,Low,604.1791035562754,Low,Low
2055-SIFSS,No,0.18234974145889282,Low,3094.139815121889,Medium,Low
2806-MLNTI,No,0.30514687299728394,Medium,6341.548763775825,High,High
8734-DKSTZ,Yes,0.639531672000885,High,1045.3935167491436,Medium,High
4360-PNRQB,No,0.3890266418457031,Medium,1637.9375152587888,Medium,Medium
6152-ONASV,No,0.021794307976961136,Low,4644.765778724104,High,Monitor
9063-ZGTUY,No,0.1390589028596878,Low,1183.3999999999999,Medium,Low
7781-HVGMK,No,0.0041094277985394,Low,6252.769567380846,High,Monitor
2181-UAESM,No,0.296248197555542,Low,332.5932030439377,Low,Low
2957-LOLHO,No,0.2476927936077118,Low,544.8,Low,Low
6048-NJXHX,No,0.027115749195218086,Low,1270.8971348814666,Medium,Low
2320-SLKMB,No,0.17475229501724243,Low,1375.7935629189014,Medium,Low
4980-URKXC,No,0.02277565188705921,Low,995.1015318978579,Medium,Low
4376-KFVRS,No,0.01807251200079918,Low,10899.331920151411,High,Monitor
5886-VLQVU,No,0.21057429909706116,Low,3570.329395356774,High,Monitor
3577-AMVUX,No,0.3800608217716217,Medium,259.8159105688333,Low,Low
0771-WLCLA,No,0.3427097201347351,Medium,2252.64562266469,Medium,Medium
5628-RKIFK,No,0.36100509762763977,Medium,5365.2895940154785,High,High
0206-TBWLC,No,0.19357368350028992,Low,7300.581326240302,High,Monitor
2937-FTHUR,No,0.2594583034515381,Low,1454.322611618042,Medium,Low
1910-FMXJM,No,0.4070116877555847,Medium,3180.4575618267063,Medium,Medium
7752-XUSCI,Yes,0.5688064098358154,Medium,6354.0,High,High
4110-PFEUZ,Yes,0.788530170917511,High,69.55,Low,Medium
0732-OCQOC,No,0.015164717100560665,Low,1894.682972079143,Medium,Low
5168-MSWXT,Yes,0.6766607761383057,High,941.8183487653732,Medium,High
1090-ESELR,No,0.011233157478272915,Low,10099.557645265013,High,Monitor
8592-PLTMQ,No,0.02627120167016983,Low,1869.4132158249615,Medium,Low
5760-WRAHC,No,0.13442343473434448,Low,1896.7437925636768,Medium,Low
8847-GEOOQ,No,0.11085192859172821,Low,3933.160283392668,High,Monitor
0256-LTHVJ,No,0.44032347202301025,Medium,2269.4,Medium,Medium
4785-FCIFB,No,0.01156580075621605,Low,2067.22706707716,Medium,Low
8313-NDOIA,Yes,0.6834078431129456,High,2697.4384388387207,Medium,High
5149-CUZUJ,No,0.05382758006453514,Low,3655.9930137440565,High,Monitor
0942-KOWSM,No,0.038774024695158005,Low,4288.009411311149,High,Monitor
4237-CLSMM,No,0.11228948086500168,Low,146.5252622961998,Low,Low
1452-VOQCH,Yes,0.8607956171035767,High,137.82549493312834,Low,Medium
4719-UMSIY,No,0.04873570427298546,Low,230.054060466215,Low,Low
6614-VBEGU,No,0.17818553745746613,Low,2009.250086541474,Medium,Low
0880-TKATG,Yes,0.7750570178031921,High,404.6,Low,Medium
3811-VBYBZ,Yes,0.8625676035881042,High,698.6,Low,Medium
1480-BKXGA,No,0.031126338988542557,Low,11054.10692064911,High,Monitor
2996-XAUVF,No,0.034524835646152496,Low,3731.514727976918,High,Monitor
9076-AXYIK,No,0.057315483689308167,Low,8844.35413876772,High,Monitor
5968-XQIVE,No,0.09104624390602112,Low,7436.797823059559,High,Monitor
8896-RAZCR,No,0.007501555141061544,Low,1349.617257264629,Medium,Low
4640-UHDOS,No,0.290166974067688,Low,727.35,Low,Low
4933-IKULF,No,0.0637233704328537,Low,583.0593488067389,Low,Low
3583-EKAPL,Yes,0.666414737701416,High,55.0,Low,Medium
1304-BCCFO,No,0.2577681243419647,Low,942.4100573390722,Medium,Low
4104-PVRPS,No,0.06767445802688599,Low,1586.2358942985536,Medium,Low
9399-APLBT,Yes,0.7924119830131531,High,74.7,Low,Medium
2359-KMGLI,Yes,0.6034438610076904,High,1926.0,Medium,High
3780-DDGSE,No,0.14437034726142883,Low,3052.1738105446098,Medium,Low
4431-EDMIQ,No,0.2076905518770218,Low,889.7669513374567,Low,Low
0306-JAELE,Yes,0.7221733927726746,High,480.5,Low,Medium
6227-HWPWX,No,0.26550090312957764,Low,1035.0,Medium,Low
0486-LGCCH,No,0.014834645204246044,Low,680.7539813216775,Low,Low
0447-BEMNG,No,0.17846162617206573,Low,2174.3999999999996,Medium,Low
4612-SSVHJ,Yes,0.5032788515090942,Medium,1871.7476252675058,Medium,Medium
5168-MQQCA,No,0.061055537313222885,Low,9034.505690418184,High,Monitor
5949-XIKAE,Yes,0.6793426871299744,High,668.4,Low,Medium
7971-HLVXI,No,0.09551461040973663,Low,7918.296370089054,High,Monitor
9094-AZPHK,Yes,0.7425389885902405,High,1656.9583217561246,Medium,High
3649-JPUGY,No,0.010562257841229439,Low,8483.140414926409,High,Monitor
4472-LVYGI,No,0.03538187965750694,Low,1216.5763733759522,Medium,Low
8372-JUXUI,Yes,0.8486461043357849,High,74.35,Low,Medium
3552-CTCYF,No,0.04401905834674835,Low,9006.883264446258,High,Monitor
6778-YSNIH,No,0.48852014541625977,Medium,299.06386852264404,Low,Low
0388-EOPEX,No,0.47593891620635986,Medium,148.8,Low,Low
5756-OZRIO,No,0.08835417777299881,Low,4607.740978963673,High,Monitor
6579-JPICP,No,0.24104851484298706,Low,113.29566178321838,Low,Low
8205-OTCHB,No,0.3060084879398346,Medium,962.5,Medium,Medium
4134-BSXLX,No,0.0779307633638382,Low,2042.1240990668534,Medium,Low
0505-SPOOW,No,0.016681965440511703,Low,1853.2727300226688,Medium,Low
6235-VDHOM,Yes,0.5119909644126892,Medium,142.25,Low,Low
7783-YKGDV,Yes,0.749176561832428,High,1196.4,Medium,High
4374-YMUSQ,No,0.23975397646427155,Low,5013.043202832341,High,Monitor
4513-CXYIX,No,0.01457318663597107,Low,7638.274652123451,High,Monitor
3957-HHLMR,No,0.048252273350954056,Low,5308.647421330214,High,Monitor
7803-XOCCZ,No,0.12209586054086685,Low,4813.327057529241,High,Monitor
5736-YEJAX,No,0.031373683363199234,Low,7329.026660563052,High,Monitor
5609-CEBID,Yes,0.6149056553840637,High,1882.0,Medium,High
8981-FJGLA,Yes,0.5334092378616333,Medium,1076.3644766807556,Medium,Medium
7218-HKQFK,Yes,0.6590349674224854,High,188.4,Low,Medium
4636-QRJKY,Yes,0.7534295916557312,High,483.0,Low,Medium
1135-LMECX,No,0.3689531087875366,Medium,95.0076847434044,Low,Low
4332-MUOEZ,No,0.12427358329296112,Low,2876.972013145685,Medium,Low
8535-SFUTN,No,0.42079639434814453,Medium,6863.38734292984,High,High
5956-VKDTT,Yes,0.7086869478225708,High,371.75,Low,Medium
8677-HDZEE,No,0.3491714894771576,Medium,6316.979198607803,High,High
2475-MROZF,No,0.2306145578622818,Low,3288.5497020184994,High,Monitor
9412-GHEEC,Yes,0.5010613203048706,Medium,4192.0,High,High
3482-ABPKK,No,0.03466640040278435,Low,2149.411373497546,Medium,Low
6705-LXORM,Yes,0.5139158368110657,Medium,554.551173788309,Low,Low
0257-ZESQC,No,0.254024475812912,Low,2030.4,Medium,Low
7531-GQHME,No,0.08442605286836624,Low,350.74354583993556,Low,Low
5174-ITUMV,No,0.21908044815063477,Low,8049.5070491790775,High,Monitor
4109-CYRBD,No,0.2652807831764221,Low,1723.8690695285798,Medium,Low
0913-XWSCN,No,0.3104315996170044,Medium,5056.248589396477,High,High
6825-UYPFK,No,0.28860294818878174,Low,1738.8,Medium,Low
8397-MVTAZ,Yes,0.6927570700645447,High,3401.7,High,Critical
0750-EBAIU,No,0.0864863321185112,Low,5745.29746633023,High,Monitor
8606-CIQUL,No,0.027066094800829887,Low,11036.810388643295,High,Monitor
3571-DPYUH,No,0.10291451215744019,Low,6512.0479483842855,High,Monitor
7601-GNDYK,No,0.008142678067088127,Low,1152.5696842372417,Medium,Low
0356-OBMAC,No,0.08103333413600922,Low,7797.714478075504,High,Monitor
8067-NIOYM,No,0.012829001992940903,Low,1006.3033933907748,Medium,Low
1403-GYAFU,No,0.010014671832323074,Low,1879.8809399142863,Medium,Low
4234-XTNEA,Yes,0.7616631388664246,High,274.2301922857761,Low,Medium
1297-VQDRP,No,0.23837736248970032,Low,8265.494387310744,High,Monitor
9282-IZGQK,Yes,0.9175730347633362,High,85.0,Low,Medium
5348-CAGXB,Yes,0.7267681956291199,High,1221.4074484884738,Medium,High
0621-HJWXJ,No,0.15185001492500305,Low,5552.649787697196,High,Monitor
5844-QVTAT,No,0.04723411798477173,Low,2597.1199896454814,Medium,Low
8905-IAZPF,No,0.16091300547122955,Low,7562.954052320123,High,Monitor
5394-MEITZ,No,0.017185671254992485,Low,6737.156037524342,High,Monitor
6859-QNXIQ,No,0.020543767139315605,Low,10801.835998477041,High,Monitor
2782-LFZVW,No,0.30613672733306885,Medium,893.8694395422935,Low,Low
2866-IKBTM,No,0.3162806034088135,Medium,99.75028522014618,Low,Low
1342-JPNKI,Yes,0.7385203838348389,High,860.5,Low,Medium
2817-NTQDO,No,0.2525496184825897,Low,592.15,Low,Low
7129-AZJDE,No,0.21617810428142548,Low,3426.8928640037775,High,Monitor
6986-IJDHX,No,0.3155394196510315,Medium,3365.7,High,High
2560-PPCHE,No,0.13922753930091858,Low,7913.339763957262,High,Monitor
4676-MQUEA,No,0.1439550518989563,Low,6141.771762537956,High,Monitor
8138-EALND,No,0.1024685874581337,Low,402.60747238621116,Low,Low
3580-HYCSP,No,0.01259725634008646,Low,10555.452543016523,High,Monitor
1352-HNSAW,No,0.023666614666581154,Low,11031.939344269036,High,Monitor
2075-PUEPR,No,0.03043462336063385,Low,1514.5161609113218,Medium,Low
1982-FEBTD,No,0.01578519120812416,Low,1193.5015785217286,Medium,Low
5301-GAUUY,No,0.37496715784072876,Medium,2571.2,Medium,Medium
5791-KAJFD,No,0.06154349818825722,Low,4624.226613994688,High,Monitor
2654-VBVPB,No,0.36487990617752075,Medium,95.73333920240401,Low,Low
1154-HYWWO,No,0.049045026302337646,Low,3488.4490537166594,High,Monitor
2501-XWWTZ,No,0.4355224668979645,Medium,1009.9579369425774,Medium,Medium
3716-UVSPD,No,0.3463459312915802,Medium,242.65087352395057,Low,Low
6815-ABQFQ,No,0.33124807476997375,Medium,6866.683727771044,High,High
7343-EOBEU,No,0.1861758828163147,Low,186.03749499320986,Low,Low
3701-SFMUH,No,0.20051048696041107,Low,822.2465143531562,Low,Low
6103-LIANB,No,0.10014770179986954,Low,8019.3472881019115,High,Monitor
7319-VENRZ,No,0.21813037991523743,Low,751.7452994287014,Low,Low
5846-NEQVZ,No,0.009814032353460789,Low,6714.062219386175,High,Monitor
6967-QIQRV,No,0.12106277048587799,Low,2603.2644442498686,Medium,Low
5781-RFZRP,No,0.007343458943068981,Low,6969.546138424426,High,Monitor
0939-YAPAF,Yes,0.667860746383667,High,3508.75,High,Critical
0308-IVGOK,No,0.10905849188566208,Low,876.328443133831,Low,Low
7293-LSCDV,No,0.00634632958099246,Low,1614.0679957335815,Medium,Low
7025-WCBNE,No,0.04138319566845894,Low,4172.4054769158365,High,Monitor
5756-JYOJT,No,0.13504530489444733,Low,1387.5267165482046,Medium,Low
4710-FDUIZ,No,0.2035035938024521,Low,5616.8,High,Monitor
6030-REHUX,No,0.44708549976348877,Medium,3471.5434341073033,High,High
9548-LIGTA,No,0.013994688168168068,Low,6862.027532575279,High,Monitor
5150-LJNSR,No,0.0896761566400528,Low,4110.6370340973135,High,Monitor
8270-RKSAP,Yes,0.5483142733573914,Medium,825.5630623698235,Low,Low
6522-YRBXD,No,0.2753584384918213,Low,3720.33915784359,High,Monitor
2640-LYMOV,No,0.1956060230731964,Low,134.13804987967012,Low,Low
1218-VKFPE,No,0.0353098064661026,Low,228.0,Low,Low
3627-FHKBK,Yes,0.531028687953949,Medium,75.3,Low,Low
2865-TCHJW,Yes,0.8394410014152527,High,356.8,Low,Medium
1423-BMPBQ,No,0.4050341248512268,Medium,86.82610976696014,Low,Low
2393-DIVAI,No,0.14480262994766235,Low,162.62368440628052,Low,Low
5192-EBGOV,Yes,0.9182925820350647,High,85.7,Low,Medium
4568-KNYWR,No,0.025954073294997215,Low,4767.601716738194,High,Monitor
8752-IMQOS,No,0.02136482484638691,Low,336.5468042470515,Low,Low
0742-LAFQK,No,0.024288104847073555,Low,9460.604025705905,High,Monitor
0795-LAFGP,No,0.013106392696499825,Low,8559.564370405675,High,Monitor
0619-OLYUR,No,0.019840558990836143,Low,10689.116194774211,High,Monitor
5512-IDZEI,No,0.04661889001727104,Low,1430.2702756628394,Medium,Low
0459-SPZHJ,No,0.021093549206852913,Low,7222.228527389467,High,Monitor
0215-BQKGS,No,0.3053244650363922,Medium,2880.3668855845926,Medium,Medium
9244-ZVAPM,Yes,0.543707013130188,Medium,170.44176120758058,Low,Low
0719-SYFRB,No,0.1755770444869995,Low,739.8,Low,Low
8208-EUMTE,No,0.02411453239619732,Low,2162.255629553646,Medium,Low
5172-MIGPM,No,0.25561538338661194,Low,554.9664697140455,Low,Low
1710-RCXUS,No,0.1417136788368225,Low,5538.4040294051165,High,Monitor
0374-FIUCA,No,0.008816586807370186,Low,1811.2833990991114,Medium,Low
5839-SUYVZ,No,0.3590904474258423,Medium,1479.4788428664208,Medium,Medium
5173-ZXXXL,No,0.03103947825729847,Low,271.86914890520274,Low,Low
1096-ADRUX,No,0.10758379846811295,Low,5695.642835564911,High,Monitor
2001-MCUUW,No,0.21279431879520416,Low,7050.617534309626,High,Monitor
2731-GJRDG,No,0.3033682107925415,Medium,4421.392150092125,High,High
4723-BEGSG,No,0.004845184274017811,Low,8308.323954783753,High,Monitor
6516-NKQBO,No,0.024460313841700554,Low,4974.449149891734,High,Monitor
8672-OAUPW,No,0.055767837911844254,Low,2982.528107471019,Medium,Low
8207-DMRVL,No,0.03145834803581238,Low,10910.314709579945,High,Monitor
3419-SNJJD,No,0.2718733549118042,Low,6841.25,High,Monitor
6543-CPZMK,No,0.40058931708335876,Medium,269.55,Low,Low
4765-OXPPD,No,0.18544341623783112,Low,585.0,Low,Low
2804-ETQDK,No,0.005743276793509722,Low,1846.667415885441,Medium,Low
6689-VRRTK,No,0.23884353041648865,Low,5834.099764323234,High,Monitor
7138-GIRSH,No,0.028008967638015747,Low,5096.28104197979,High,Monitor
9396-ZSFLL,No,0.21943971514701843,Low,961.5322194904089,Medium,Low
6464-KEXXH,No,0.3475480079650879,Medium,300.8464767932892,Low,Low
7134-MJPDY,No,0.3093036711215973,Medium,7640.557409101724,High,High
5240-CAOYT,No,0.10348634421825409,Low,5461.288623382151,High,Monitor
4059-IIEBK,Yes,0.6601408123970032,High,710.0256351172924,Low,Medium
4881-JVQOD,No,0.40325626730918884,Medium,469.2049757868051,Low,Low
0516-UXRMT,No,0.08602264523506165,Low,6716.6793860733505,High,Monitor
4851-BQDNX,No,0.1463228017091751,Low,4273.262948575616,High,Monitor
5148-HKFIR,No,0.015776481479406357,Low,859.3408795565366,Low,Low
1009-IRMNA,No,0.18685553967952728,Low,140.0,Low,Low
3003-CMDUU,No,0.44672322273254395,Medium,2694.615712141991,Medium,Medium
5016-IBERQ,No,0.447170615196228,Medium,2217.2052540183067,Medium,Medium
6797-UCJHZ,No,0.21914511919021606,Low,7883.72904639244,High,Monitor
2469-DTSGX,No,0.01957658678293228,Low,10665.942578056454,High,Monitor
4554-YGZIH,No,0.3105281591415405,Medium,4412.45,High,High
5099-BAILX,Yes,0.5167061686515808,Medium,4762.25,High,High
9931-KGHOA,No,0.10925167798995972,Low,2823.9469462633133,Medium,Low
1775-KWJKQ,No,0.0036907941102981567,Low,8617.641171580553,High,Monitor
7665-VIGUD,No,0.026290714740753174,Low,441.2798074603081,Low,Low
9411-TPQQV,No,0.07021552324295044,Low,2790.6369184851646,Medium,Low
7207-RMRDB,No,0.34374433755874634,Medium,6857.5,High,High
7954-MLBUN,No,0.049884017556905746,Low,5350.686826895178,High,Monitor
2077-DDHJK,No,0.024158300831913948,Low,6481.692235304416,High,Monitor
4913-EHYUI,No,0.3458540439605713,Medium,5854.8,High,High
0195-IESCP,Yes,0.8231111168861389,High,852.5,Low,Medium
9574-BOSMD,No,0.008674747310578823,Low,2331.511874039471,Medium,Low
4580-TMHJU,No,0.3886025846004486,Medium,2414.45,Medium,Medium
0970-ETWGE,Yes,0.8534960150718689,High,89.55,Low,Medium
4908-XAXAY,No,0.11948278546333313,Low,5352.023660713434,High,Monitor
8404-VLQFB,No,0.14318248629570007,Low,508.55785332620144,Low,Low
1626-ERCMM,Yes,0.7065030932426453,High,1891.0,Medium,High
0887-HJGAR,Yes,0.6044014692306519,High,45.7,Low,Medium
2391-IPLOP,No,0.09585585445165634,Low,4238.183676849306,High,Monitor
5644-PDMZC,Yes,0.7054364681243896,High,179.0,Low,Medium
3509-GWQGF,No,0.23142805695533752,Low,2002.8002160787582,Medium,Low
9576-ANLXO,Yes,0.5551339983940125,Medium,208.64999999999998,Low,Low
2024-BASKD,Yes,0.7647479772567749,High,74.6,Low,Medium
5845-BZZIB,No,0.005955298896878958,Low,1183.0271638121458,Medium,Low
1140-UKVZG,No,0.11578114330768585,Low,553.1717658758164,Low,Low
4160-AMJTL,No,0.16409051418304443,Low,157.2,Low,Low
5183-SNMJQ,Yes,0.5742895007133484,Medium,1193.9104108929632,Medium,Medium
8100-PNJMH,No,0.018550509586930275,Low,8134.6428933568295,High,Monitor
7838-LAZFO,No,0.07742048799991608,Low,4418.391186547279,High,Monitor
4464-JCOLN,No,0.029168177396059036,Low,39.7,Low,Low
2085-JVGAD,No,0.030558405444025993,Low,871.3188186952844,Low,Low
5650-VDUDS,No,0.4491889774799347,Medium,97.0,Low,Low
8095-WANWK,No,0.1653708517551422,Low,679.1018137484789,Low,Low
3030-ZKIWL,No,0.39771249890327454,Medium,92.50518638193607,Low,Low
9565-FLVCG,No,0.016736336052417755,Low,6162.013707861304,High,Monitor
8755-OGKNA,No,0.021519292145967484,Low,1569.4289712756872,Medium,Low
2800-VEQXM,Yes,0.5496921539306641,Medium,426.21306896209717,Low,Low
7538-GWHML,Yes,0.5243710875511169,Medium,139.3,Low,Low
5533-RJFTJ,No,0.2155580073595047,Low,1621.9408890664577,Medium,Low
3859-CVCET,No,0.377905935049057,Medium,182.6,Low,Low
0214-JHPFW,No,0.022876517847180367,Low,5401.465694442391,High,Monitor
5642-MHDQT,No,0.04199375584721565,Low,1280.2470873571933,Medium,Low
3088-FVYWK,No,0.01683720014989376,Low,1957.025428868085,Medium,Low
3276-HDUEG,Yes,0.8019812107086182,High,75.05,Low,Medium
9092-GDZKO,No,0.09355393052101135,Low,681.8511089593172,Low,Low
0823-HSCDJ,No,0.38543701171875,Medium,2555.7999999999997,Medium,Medium
3729-OWRVL,No,0.17524702847003937,Low,9357.025769799948,High,Monitor
2324-AALNO,No,0.03656057268381119,Low,1462.2292552873494,Medium,Low
0822-GAVAP,Yes,0.7610208988189697,High,69.4,Low,Medium
5760-IFJOZ,Yes,0.6339389085769653,High,560.9477689146996,Low,Medium
2826-UWHIS,No,0.2402953803539276,Low,4034.039736235142,High,Monitor
1448-PWKYE,Yes,0.8030720353126526,High,80.0,Low,Medium
7501-IWUNG,No,0.023154566064476967,Low,6231.988632586598,High,Monitor
4957-TREIR,No,0.21645323932170868,Low,495.9624683260918,Low,Low
7251-LJBQN,No,0.317974716424942,Medium,4999.121478050947,High,High
8040-MNRTF,Yes,0.7093684077262878,High,195.08343726396558,Low,Medium
