customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,churn_prediction,churn_probability,risk_level,actual_churn_encoded,expected_remaining_months,estimated_lifetime_months,estimated_ltv,ltv_segment,retention_priority
8597-CWYHH,Male,0,No,No,43,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Mailed check,94.35,3921.3,No,No,0.20401406288146973,Low,0,9.551831245422363,52.55183124542236,4958.2652780056,High,Monitor
2848-YXSMW,Male,0,Yes,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.4,1363.25,No,No,0.007881514728069305,Low,0,23.810843646526337,95.81084364652634,1858.7303667426108,Medium,Low
0486-HECZI,Male,0,Yes,No,55,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,96.75,5238.9,Yes,No,0.354011595249176,Medium,1,0.0,55.0,5321.25,High,High
4549-ZDQYY,Female,0,No,No,52,Yes,No,DSL,Yes,No,Yes,Yes,No,No,One year,No,Credit card (automatic),57.95,3042.25,No,No,0.0424652099609375,Low,0,11.49041748046875,63.49041748046875,3679.2696929931644,High,Monitor
5712-AHQNN,Female,0,No,No,43,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,91.65,3954.1,No,No,0.31030726432800293,Medium,0,4.138156414031982,47.13815641403198,4320.212035346031,High,High
4846-WHAFZ,Female,1,Yes,No,37,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,76.5,2868.15,Yes,Yes,0.5794306397438049,Medium,1,0.0,37.0,2830.5,Medium,Medium
5256-SKJGO,Female,0,Yes,Yes,64,No,No phone service,DSL,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,54.6,3423.5,No,No,0.040955375880002975,Low,0,23.01707097887993,87.01707097887993,4751.132075446844,High,Monitor
3071-VBYPO,Male,0,Yes,Yes,3,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,89.85,248.4,No,No,0.3017835319042206,Medium,0,4.1892988085746765,7.1892988085746765,645.9584979504347,Low,Low
9560-BBZXK,Female,0,No,No,36,No,No phone service,DSL,Yes,No,No,No,No,No,Two year,No,Bank transfer (automatic),31.05,1126.35,No,No,0.040485817939043045,Low,0,23.028340369462967,59.02834036946297,1832.8299684718252,Medium,Low
5299-RULOA,Female,0,Yes,Yes,10,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.25,1064.65,Yes,Yes,0.8302385210990906,High,1,0.0,10.0,1002.5,Medium,High
8402-OOOHJ,Female,0,No,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.65,835.15,No,No,0.009415746666491032,Low,0,23.774022080004215,64.77402208000422,1337.583555952087,Medium,Low
9445-ZUEQE,Male,0,Yes,Yes,27,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),85.2,2151.6,No,No,0.26953208446502686,Low,0,4.382807493209839,31.38280749320984,2673.8151984214783,Medium,Low
1091-SOZGA,Female,0,Yes,Yes,56,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),99.8,5515.45,No,No,0.22376911342144012,Low,0,9.314770638942719,65.31477063894272,6518.414109766483,High,Monitor
2928-HLDBA,Female,0,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.7,112.75,No,No,0.09169568121433258,Low,0,5.4498259127140045,11.449825912714005,237.0113963931799,Low,Low
0404-SWRVG,Male,0,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.4,229.55,Yes,Yes,0.7521330118179321,High,1,0.0,3.0,223.20000000000002,Low,Medium
6497-TILVL,Female,0,Yes,Yes,7,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,50.7,350.35,No,No,0.1555882692337036,Low,0,5.066470384597778,12.066470384597778,611.7700484991074,Low,Low
7219-TLZHO,Female,0,Yes,Yes,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.85,62.9,No,No,0.07094702869653702,Low,0,5.574317827820778,9.574317827820778,199.62452671006324,Low,Low
4622-YNKIJ,Male,0,No,No,33,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,Yes,Electronic check,88.95,3027.65,No,No,0.044256821274757385,Low,0,22.937836289405823,55.93783628940582,4975.6705379426485,High,Monitor
4412-YLTKF,Female,1,No,No,27,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,78.05,2135.5,Yes,Yes,0.5169844031333923,Medium,1,0.0,27.0,2107.35,Medium,Medium
6734-PSBAW,Male,0,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),23.55,1723.95,No,No,0.0052405488677322865,Low,0,23.874226827174425,95.87422682717443,2257.8380417799576,Medium,Low
3930-ZGWVE,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.75,19.75,No,No,0.35481491684913635,Medium,0,3.871110498905182,4.871110498905182,96.20443235337734,Low,Low
2639-UGMAZ,Male,1,No,No,71,No,No phone service,DSL,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,56.45,3985.35,No,No,0.0668191984295845,Low,0,11.198169618844986,82.19816961884499,4640.0866749838,High,Monitor
2876-GZYZC,Female,0,No,No,13,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.95,1215.65,No,Yes,0.6838468313217163,High,0,1.8969190120697021,14.896919012069702,1280.390189087391,Medium,High
6207-WIOLX,Female,0,Yes,Yes,25,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),58.6,1502.65,Yes,No,0.2011284977197647,Low,1,0.0,25.0,1465.0,Medium,Low
8587-XYZSF,Male,0,No,No,67,Yes,No,DSL,No,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),50.55,3260.1,No,No,0.0160481259226799,Low,0,23.614844977855682,90.61484497785568,4580.580413630604,High,Monitor
3091-FYHKI,Male,0,No,No,1,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,35.45,35.45,Yes,Yes,0.7752299308776855,High,1,0.0,1.0,35.45,Low,Medium
2372-HWUHI,Male,0,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,44.35,81.25,Yes,No,0.4937018156051636,Medium,1,0.0,2.0,88.7,Low,Low
7799-LGRDP,Female,0,No,No,43,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.7,1188.2,No,No,0.019533315673470497,Low,0,23.531200423836708,66.53120042383671,1709.8518508926034,Medium,Low
7850-VWJUU,Female,0,No,No,23,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.0,1778.5,No,No,0.26855653524398804,Low,0,4.388660788536072,27.388660788536072,2054.1495591402054,Medium,Low
3774-VBNXY,Female,0,Yes,Yes,64,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.2,1277.75,No,No,0.013119838200509548,Low,0,23.68512388318777,87.68512388318777,1771.239502440393,Medium,Low
6217-KDYWC,Male,0,No,Yes,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.6,1170.55,No,No,0.01767387054860592,Low,0,23.575827106833458,80.57582710683346,1579.2862112939358,Medium,Low
0390-DCFDQ,Female,1,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.45,70.45,Yes,Yes,0.7975113987922668,High,1,0.0,1.0,70.45,Low,Medium
3146-MSEGF,Female,1,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),88.05,6425.65,No,No,0.0035861930809915066,Low,0,23.913931366056204,95.9139313660562,8445.221656781248,High,Monitor
4080-OGPJL,Female,0,No,No,8,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,71.15,563.65,Yes,No,0.2560749351978302,Low,1,0.0,8.0,569.2,Low,Low
1095-WGNGG,Female,0,Yes,No,61,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),101.05,5971.25,No,No,0.05260460078716278,Low,0,22.737489581108093,83.7374895811081,8461.673322170973,High,Monitor
2636-SJDOU,Male,0,No,No,64,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Credit card (automatic),84.3,5289.05,No,No,0.05362468585371971,Low,0,11.356503769755363,75.35650376975536,6352.553267790377,High,Monitor
1131-QQZEB,Male,1,Yes,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),23.95,1756.2,No,No,0.01361711323261261,Low,0,23.673189282417297,94.6731892824173,2267.422883313894,Medium,Low
5716-EZXZN,Female,0,Yes,Yes,65,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),99.05,6416.7,No,No,0.03411183878779411,Low,0,23.18131586909294,88.18131586909294,8734.359336833655,High,Monitor
6837-BJYDQ,Male,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.6,61.35,No,No,0.030606893822550774,Low,0,11.63271727412939,14.63271727412939,286.8012585729361,Low,Low
2135-RXIHG,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,45.65,45.65,Yes,Yes,0.7067084312438965,High,1,0.0,1.0,45.65,Low,Medium
6440-DKQGE,Male,0,No,Yes,30,Yes,No,DSL,No,Yes,Yes,No,Yes,No,One year,No,Credit card (automatic),64.5,1929.95,No,No,0.05374293401837349,Low,0,11.355084791779518,41.35508479177952,2667.402969069779,Medium,Low
3466-BYAVD,Male,0,Yes,Yes,15,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,69.5,1071.4,No,No,0.19865992665290833,Low,0,4.80804044008255,19.80804044008255,1376.6588105857372,Medium,Low
3780-YVMFA,Female,0,Yes,Yes,8,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,68.55,564.35,No,No,0.3098553419113159,Medium,0,4.1408679485321045,12.140867948532104,832.2564978718757,Low,Low
3874-EQOEP,Male,0,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,95.0,655.5,Yes,Yes,0.7727997303009033,High,1,0.0,7.0,665.0,Low,Medium
1679-JRFBR,Female,0,Yes,Yes,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),108.15,7930.55,No,No,0.07567331194877625,Low,0,11.091920256614685,81.09192025661469,8770.09117575288,High,Monitor
9073-ZZIAY,Male,0,Yes,Yes,62,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,86.1,5215.25,No,No,0.028959253802895546,Low,0,23.304977908730507,85.3049779087305,7344.758597941696,High,Monitor
3077-RSNTJ,Female,0,Yes,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.7,113.5,No,No,0.11614179611206055,Low,0,5.303149223327637,11.303149223327637,222.67203969955443,Low,Low
6551-GNYDG,Female,0,Yes,Yes,14,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),80.9,1152.8,No,Yes,0.5118710398674011,Medium,0,2.9287737607955933,16.928773760795593,1369.5377972483636,Medium,Medium
9167-APMXZ,Female,0,No,No,22,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),84.15,1821.95,No,No,0.42307254672050476,Medium,0,3.4615647196769714,25.46156471967697,2142.5906711608172,Medium,Medium
2749-CTKAJ,Male,0,Yes,Yes,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.15,419.9,No,No,0.03873315081000328,Low,0,11.53520219027996,33.53520219027996,675.7343241341412,Low,Low
6371-NZYEG,Male,0,Yes,Yes,16,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Two year,No,Mailed check,64.25,1024.0,No,No,0.032927364110946655,Low,0,23.20974326133728,39.20974326133728,2519.2260045409203,Medium,Low
7554-NEWDD,Male,0,No,No,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),25.7,251.6,No,No,0.025907190516591072,Low,0,23.378227427601814,33.378227427601814,857.8204448893666,Low,Low
8992-VONJD,Female,0,No,Yes,13,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,56.0,764.55,No,No,0.258284330368042,Low,0,4.450294017791748,17.450294017791748,977.2164649963379,Medium,Low
0867-MKZVY,Female,0,Yes,No,20,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,82.4,1592.35,Yes,No,0.3315189480781555,Medium,1,0.0,20.0,1648.0,Medium,Medium
4482-EWFMI,Female,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.7,135.2,No,Yes,0.6019338369369507,High,0,2.388396978378296,4.388396978378296,305.87126939296724,Low,Medium
4648-YPBTM,Male,0,No,No,53,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),73.9,3958.25,No,No,0.03675136715173721,Low,0,23.117967188358307,76.1179671883583,5625.117775219679,High,Monitor
2907-ILJBN,Female,0,Yes,Yes,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.6,233.9,No,No,0.030554141849279404,Low,0,11.633350297808647,22.633350297808647,466.24701613485814,Low,Low
6345-FZOQH,Male,0,Yes,No,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.9,1363.45,No,No,0.009791404940187931,Low,0,23.76500628143549,92.76500628143549,1846.0236250005662,Medium,Low
3376-BMGFE,Female,0,No,No,4,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),70.9,273.0,Yes,Yes,0.5629131197929382,Medium,1,0.0,4.0,283.6,Low,Low
5997-OPVFA,Male,0,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),89.05,6254.45,No,No,0.0024261223152279854,Low,0,23.94177306443453,95.94177306443453,8543.614891387895,High,Monitor
3445-HXXGF,Male,1,Yes,No,58,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,45.3,2651.2,Yes,No,0.41837409138679504,Medium,1,0.0,58.0,2627.3999999999996,Medium,Medium
1159-WFSGR,Female,0,Yes,Yes,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.4,321.4,No,No,0.13229674100875854,Low,0,5.206219553947449,21.20621955394745,432.60687890052793,Low,Low
7654-YWJUF,Male,0,Yes,No,43,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),84.25,3539.25,No,No,0.06386280059814453,Low,0,11.233646392822266,54.233646392822266,4569.184708595276,High,Monitor
1875-QIVME,Female,0,Yes,No,2,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,104.4,242.8,Yes,Yes,0.6805877685546875,High,1,0.0,2.0,208.8,Low,Medium
6727-IOTLZ,Male,0,Yes,No,14,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,81.95,1181.75,No,No,0.04114283621311188,Low,0,23.012571930885315,37.012571930885315,3033.1802697360517,Medium,Low
0691-JVSYA,Female,0,Yes,No,53,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),94.85,5000.2,Yes,No,0.20366887748241425,Low,1,0.0,53.0,5027.049999999999,High,Monitor
5918-VUKWP,Female,0,No,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.55,654.55,No,No,0.026877935975790024,Low,0,11.67746476829052,43.67746476829052,897.5719009883702,Medium,Low
1744-JHKYS,Female,0,Yes,No,34,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,24.7,780.2,No,No,0.0794558897614479,Low,0,5.523264661431313,39.52326466143131,976.2246371373534,Medium,Low
2656-FMOKZ,Female,1,No,No,15,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,74.45,1145.7,Yes,Yes,0.5826586484909058,Medium,1,0.0,15.0,1116.75,Medium,Medium
2070-FNEXE,Female,1,No,No,7,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),76.45,503.6,Yes,No,0.37595537304878235,Medium,1,0.0,7.0,535.15,Low,Low
5947-SGKCL,Female,0,Yes,Yes,15,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),105.35,1559.25,No,Yes,0.5707836747169495,Medium,0,2.5752979516983032,17.575297951698303,1851.5576392114162,Medium,Medium
3712-PKXZA,Male,0,Yes,No,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),20.55,1252.0,No,No,0.019090956076979637,Low,0,11.770908527076244,72.77090852707624,1495.4421702314169,Medium,Low
6317-YPKDH,Female,0,No,No,1,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),29.95,29.95,Yes,No,0.44732534885406494,Medium,1,0.0,1.0,29.95,Low,Low
6582-OIVSP,Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.3,45.3,No,Yes,0.5123318433761597,Medium,0,2.926008939743042,3.926008939743042,177.8482049703598,Low,Low
9367-WXLCH,Male,0,No,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),84.5,662.65,Yes,Yes,0.6964524984359741,High,1,0.0,8.0,676.0,Low,Medium
5524-KHNJP,Male,0,Yes,Yes,33,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,One year,No,Credit card (automatic),74.75,2453.3,No,No,0.10092233866453171,Low,0,10.78893193602562,43.78893193602562,3273.222662217915,High,Monitor
1918-ZBFQJ,Female,0,No,No,13,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,79.25,1111.65,Yes,Yes,0.622851550579071,High,1,0.0,13.0,1030.25,Medium,High
1024-GUALD,Female,0,Yes,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,24.8,24.8,Yes,Yes,0.6748297214508057,High,1,0.0,1.0,24.8,Low,Medium
4827-USJHP,Male,0,No,No,20,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,51.8,1023.85,No,No,0.17347578704357147,Low,0,4.959145277738571,24.95914527773857,1292.8837253868578,Medium,Low
8167-GJLRN,Male,0,No,No,3,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,30.4,82.15,No,No,0.30458390712738037,Medium,0,4.172496557235718,7.172496557235718,218.04389533996581,Low,Low
0956-SYCWG,Female,0,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,19.65,244.8,No,No,0.07210543751716614,Low,0,11.134734749794006,24.134734749794006,474.2475378334522,Low,Low
8017-UVSZU,Female,0,Yes,No,40,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),56.6,2379.1,No,No,0.129691481590271,Low,0,5.221851110458374,45.221851110458374,2559.556772851944,Medium,Low
7100-FQPRV,Male,0,Yes,Yes,43,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,One year,Yes,Credit card (automatic),71.9,3173.35,No,No,0.09878262877464294,Low,0,10.814608454704285,53.814608454704285,3869.2703478932385,High,Monitor
2472-OVKUP,Male,0,Yes,No,6,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,91.0,531.0,Yes,Yes,0.6753110885620117,High,1,0.0,6.0,546.0,Low,Medium
2984-RGEYA,Female,0,Yes,Yes,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.75,1375.4,No,No,0.012511850334703922,Low,0,23.699715591967106,92.6997155919671,1830.8193829413503,Medium,Low
9680-NIAUV,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),109.7,8129.3,No,No,0.011470543220639229,Low,0,23.72470696270466,95.72470696270466,10501.000353808702,High,Monitor
2146-EGVDT,Male,0,Yes,Yes,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.3,1192.7,No,No,0.008987476117908955,Low,0,23.784300573170185,82.78430057317019,1597.7370010621846,Medium,Low
2604-IJPDU,Female,0,Yes,No,20,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,96.55,1901.65,No,No,0.4604777991771698,Medium,0,3.237133204936981,23.23713320493698,2243.5452109366656,Medium,Medium
9178-JHUVJ,Male,0,Yes,Yes,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),24.1,587.4,No,No,0.021599648520350456,Low,0,23.48160843551159,47.48160843551159,1144.3067632958293,Medium,Low
6168-YBYNP,Male,0,No,No,59,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,111.35,6519.75,No,No,0.37477347254753113,Medium,0,3.7513591647148132,62.75135916471481,6987.363842990994,High,High
7255-SSFBC,Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),112.25,8041.65,No,No,0.024852916598320007,Low,0,23.40353000164032,95.40353000164032,10709.046242684126,High,Monitor
